px0,py0,pz0,x0,y0,z0,px1,py1,pz1,x1,y1,z1
0,0,1412.66,657.639,1613.11,-14930.6,0,-0,0,544.643,1506.93,-797.511
0,0,1626.94,4330.23,3296.16,-14904.1,-0,0,-0,4312.02,3598.94,-56.9255
0,0,1049.03,2083.89,5147.17,-14937.9,0,-0,0,2144.61,5064.86,-2096.06
0,0,4001.53,339.286,-1831.11,-14805.4,33.2814,73.9258,887.232,579.554,-1386.13,7500
0,0,5279.92,1838.31,353.882,-14852.6,-52.9073,70.8617,1679.43,1757.71,568.532,7500
0,0,4408,-4118.61,-652.468,-14908.9,-80.4451,-11.7254,1233.98,-4580.93,-707.15,7500
0,0,2691.33,-714.19,1317.08,-14931.6,-0,-0,0,-1014.33,1468.5,3139.32
0,0,4523.71,-4146.39,-3454.81,-14782.9,-5.04078,-64.4743,1279.34,-4061.61,-3866.02,7500
0,0,3930.92,3511.62,-5227.22,-14966.1,-67.3197,28.9354,785.717,3134.12,-5059.49,7500
0,0,5798.77,-5502.3,2588.45,-14562.8,36.2163,-69.0628,2641.66,-5416.29,2475.53,7500
0,0,4175.73,3777.27,-697.684,-14764.7,-114.061,-5.83947,893.012,3301.69,-846.296,7500
0,0,1100.44,1803.53,4030.48,-14883.6,-0,-0,0,1748.36,3819.5,-1762.59
0,0,4962.52,-4338.77,-5224.03,-14989,17.0612,-17.8006,1484.02,-4296.36,-5353.55,7500
0,0,1127.6,-1039.96,-275.454,-14868.2,0,-0,0,-992.733,-252.752,-1567.05
0,0,5655.35,2945.74,-2501.43,-14797.8,3.39096,21.6604,1921.73,2740.21,-2507.8,7500
0,0,3870.86,-1853.37,-2915.39,-14867.3,11.1094,-16.1395,641.79,-1922.25,-3118.94,7500
0,0,3064.01,-2235.4,-1294.2,-14721.3,0,0,0,-2213.23,-1189.89,3869.3
0,0,1574.31,-5026.82,4185.75,-14791.5,0,0,0,-4710.83,4460.16,-331.49
0,0,1135.61,2304.48,4975.52,-14957,0,0,0,2386.92,5155.93,-1897.54
0,0,4755.38,1085.16,-4140.16,-14939.4,-59.7052,-19.7276,1406.47,901.885,-4104.63,7500
0,0,5628.8,5013.81,-4107.5,-14785.9,-77.6214,-9.22674,2188.22,4756.08,-4053.96,7500
0,0,5722.77,3956.05,570.991,-14962.1,-7.47708,-27.4767,2461.1,4054.47,490.375,7500
0,0,4389.5,-2452.53,2188.7,-14931,16.4394,13.9957,1248.16,-2072.99,2172.28,7500
0,0,4844.96,-1463.19,3370.07,-14836.4,-92.9311,2.98194,1676.95,-1746.25,3488.01,7500
0,0,2258.55,2878.96,-1496.95,-14957.1,-0,0,0,2646.07,-1332.41,1499.49
0,0,3718.53,-3845.84,5402.48,-14936.5,6.78322,-12.5106,603.382,-3864.01,5319.19,7500
0,0,4739.82,-2655.99,448.661,-14759.7,-40.5423,-18.182,1474.62,-2852.13,600.227,7500
0,0,5873.92,4403.03,-3728.08,-14815,-91.9611,-40.7383,2665.82,4187.31,-3884.4,7500
0,0,1694.52,-1108.94,3601.25,-14812.9,0,-0,0,-1156.78,3377.94,369.959
0,0,4497.52,2823.2,-5135.42,-14794.9,-9.6427,-61.9008,1326.77,2524.88,-5323.07,7500
0,0,1499.35,-235.475,5238.45,-14855,0,0,0,-184.866,5104.8,-727.513
0,0,4866.5,-3904.97,-5418.75,-14731.8,-61.5657,41.3086,1307.81,-4234.69,-5165.41,7500
0,0,2514.38,2671.42,-426.326,-14819.9,-0,-0,0,2763.05,-912.2,2575.94
0,0,1588.67,1601.95,-1099.61,-14829.2,0,-0,0,1608.55,-916.483,-235.47
0,0,2476.05,-5700.92,3632.72,-14989.9,0,-0,0,-5450.8,3386.39,2078.2
0,0,5904.03,3621.37,5501.64,-14853.5,-88.5079,84.8162,2581.75,3566.65,5735.47,7500
0,0,2018.22,-2014.12,-3505.05,-14843.4,0,0,-0,-2020.71,-3643.98,1249.96
0,0,4682.83,25.1269,-1685.12,-14973.4,-111.02,54.3418,1300.41,-512.186,-1208.52,7500
0,0,2206.19,-3538.75,-2134.93,-14927.7,-0,0,0,-3524.22,-1955.13,1715.22
0,0,5072.87,5121.89,-1198.43,-14938.8,10.0673,65.9711,1570.1,5096.51,-1064.45,7500
0,0,5263.15,-5565.32,613.298,-14967.7,-69.6321,-32.5609,1760.01,-5834.16,288.468,7500
0,0,1085.61,-4529.92,-4238.53,-14998.6,-0,0,0,-4551.25,-4097.33,-1828.97
0,0,5918.88,-233.724,-5181.6,-14995,-29.8958,193.036,2445.91,-391.904,-4763.14,7500
0,0,5828.47,4143.08,2312.37,-14487.7,17.2108,83.2508,2021.94,4156.19,2564.9,7500
0,0,3075.71,1351.16,-4453.73,-14940.7,-0,-0,0,1280.12,-4340.73,4449.87
0,0,4988.53,-2399.17,4137.29,-14904.3,43.7829,21.5942,1417.76,-1974.49,4179.86,7500
0,0,1806.88,-323.504,-5555.62,-14804.3,-0,0,0,-428.236,-5366.4,352.905
0,0,4532.86,-2714.09,-5.49675,-14991.4,-22.2826,-30.689,1209.5,-2883.12,-111.473,7500
0,0,4927.21,-4928.03,-1635.81,-14867.5,9.48096,-100.446,1273.34,-4961.7,-2004.8,7500
0,0,2113.52,-2474.18,-4831.42,-14926,0,-0,0,-2199.63,-4566.04,1136.52
0,0,5726.9,3557.47,5193.41,-14897.7,-45.5487,-8.52669,2307.11,3416.09,5298.39,7500
0,0,4988.56,4861.82,-384.105,-14957.5,-14.1296,57.1398,971.606,4935.96,-220.595,7500
0,0,1739.83,-2591.2,2437.69,-14938.8,0,-0,0,-2594.91,2596,-281.464
0,0,4332.56,-1569.9,4693.3,-14817.7,77.6267,95.2529,955.422,-952.633,5226.02,7500
0,0,2844.49,4793.38,-2247.73,-14996.8,0,-0,0,4706.3,-2790.71,3672.23
0,0,4778.35,-1845.68,4202.24,-14899,1.48554,6.09141,907.699,-1958.01,4299.17,7500
0,0,1866.48,-5448.35,-4041.76,-14998.8,0,0,0,-5263.37,-3973.89,728.645
0,0,3391.31,-5022.55,-4780.82,-14906.3,0,0,0,-4870.93,-4383.42,4468.93
0,0,1840.15,2722.96,-3313.45,-14826.9,0,-0,-0,2666.73,-3325.72,605.662
0,0,3937.76,-5349.27,2794.9,-14884.2,-142.334,16.6629,942.058,-6142.78,3073.72,7500
0,0,3556.53,-2934.06,-3080.82,-14939,-42.2957,-31.7238,356.702,-3502.49,-3532.8,7500
0,0,5146.5,-3987.86,-4651.45,-14938,-122.26,14.2332,1937.18,-4209.84,-4667.73,7500
0,0,2136.23,-930.063,3804.92,-14902.2,-0,-0,0,-1342.78,3900.59,1342.52
0,0,1619.03,-1825.18,-2749.19,-14807.2,-0,0,0,-1695.91,-2744.27,-88.5596
0,0,3389.86,2777.3,2955.09,-14896.7,-4.58527,-2.00606,313.899,2682.87,2836.85,7500
0,0,1200.47,4557,1567.65,-14955.9,-0,-0,0,4522.77,2135.87,-1744.48
0,0,3312,3765.17,2843.91,-14814.4,0,0,0,3539.65,2897.17,4801.28
0,0,5672.76,-2973.26,2358.3,-14983.6,-92.4668,-67.3098,2261.12,-3233.99,2263.25,7500
0,0,5135.65,25.7302,5023.26,-14897,-65.5684,31.4427,1566.99,-187.305,5243.99,7500
0,0,2622.15,803.345,3598.22,-14967.8,-0,0,-0,697.249,3441.82,2928.85
0,0,1937.51,-2267.61,1108.92,-14912.6,-0,0,0,-2523.31,931.189,908.251
0,0,2965.57,3712.9,5567.6,-14938.9,-0,-0,0,3502.46,5287.15,3670.49
0,0,2639.23,1715.68,904.171,-14870.3,-0,0,0,1799.35,1656.94,2704.2
0,0,4989.95,2977.85,-3194.03,-14988.8,2.62679,-126.21,1725.45,3017.07,-3658.56,7500
0,0,3359.39,-1484.93,3093.25,-14797.7,-19.581,25.9081,129.089,-2212.49,4252.33,7500
0,0,4981.85,1683.39,-4340.32,-14910.5,3.79784,8.0855,1730.39,1750.57,-4281.77,7500
0,0,2804.76,-3987.51,-1013.51,-14797.2,0,0,-0,-3912.03,-819.557,3219.8
0,0,2439.32,-207.061,2037.48,-14991.2,-0,0,0,17.5603,1738.32,2338.63
0,0,4103.47,-5544.91,-2004.43,-14967.3,-20.261,36.649,738.852,-5542.99,-1701.11,7500
0,0,3359.48,-5047.46,1565.35,-14841.9,0.0111078,32.1615,83.1352,-4944.21,2442.29,7500
0,0,1926.08,-3139.74,713.277,-14702.6,-0,0,0,-3086.51,711.496,713.388
0,0,5726.12,-4385.42,3506.91,-14726,142.725,81.4035,2247.07,-4069.35,3716.82,7500
0,0,4841.22,4708.92,3013,-14857.9,72.8776,-9.3505,1629.24,4915.65,3006.33,7500
0,0,1911.23,4868.96,-5343.46,-14942.9,0,0,0,4961.22,-5207.36,909.841
0,0,5206,4672.41,-5012.95,-14948.1,122.063,45.3393,1920.35,5025.52,-4958.86,7500
0,0,4829.17,3267.91,-2587.28,-14827,50.0783,-54.843,1280.62,3502.08,-2725.18,7500
0,0,2688.33,-395.523,3252.77,-14995.3,-0,0,0,-182.913,3095.26,3362.72
0,0,2016.72,-3340.61,5440.71,-14907.8,0,-0,0,-3449.25,5479.22,967.681
0,0,3716.5,-4326.51,2284.95,-14928.5,34.4264,-84.3729,600.878,-4149.22,1533.46,7500
0,0,2135.48,-3910.69,3315.71,-14971.9,-0,0,0,-4045.16,3736.5,1245.67
0,0,1418.41,-1891.54,-4582.3,-14963.8,0,-0,0,-2038.04,-4700.98,-945.966
0,0,3252.38,-2912.04,1412.44,-14918.3,-0,0,0,-2519.93,1959.96,4671.76
0,0,3694.05,-4104.47,-3941.29,-14958.3,-5.66516,57.352,358.259,-4224.55,-3140.33,7500
0,0,5204.5,-2356.33,3108.12,-14852.2,5.08376,-76.734,1605.31,-2252.57,2842.46,7500
0,0,3059.37,578.226,-2953.14,-14977,0,-0,0,798.668,-2903.33,4584.08
0,0,5843.64,-877.33,-1651.93,-14961.7,-44.1499,-15.6061,2618.05,-901.81,-1796.12,7500
0,0,1954.46,-1241.77,-1226.08,-14973.5,-0,0,0,-1044.23,-1136,784.871
0,0,5616.48,-3220.37,5016.85,-14778.2,136.127,26.5574,2206.23,-2781.72,5224.7,7500
0,0,4274.34,-2994.05,-4650.21,-14902.6,54.277,29.8344,996.939,-2767.32,-4460.71,7500
0,0,2871.25,-2524.11,-2214.68,-14983.3,-0,-0,0,-2965.11,-1938.84,3745.88
0,0,3750.77,4328.74,-4728.1,-14977.9,-32.7458,-4.93814,503.426,3945.37,-4659.22,7500
0,0,1926.19,1711.02,-5292.67,-14921.4,0,-0,0,1569.31,-5623.17,1082.95
0,0,5466.66,2906.94,-2329.39,-14667,40.534,-33.3301,2080.48,2995.93,-2488.87,7500
0,0,3341.57,-4357.49,-335.498,-14905.8,-0,-0,0,-4488.91,-581.807,4669.33
0,0,3665.93,3370.38,4287.69,-14977.3,73.4745,-17.3195,208.709,4366.33,3750.76,7500
0,0,3605.6,-5745.37,-486.94,-14822.9,0,0,0,-5139.67,-432.062,4793.88
0,0,4614.54,1269.06,1495.58,-14746.2,39.3754,12.7781,1132.38,1570.41,1535.45,7500
0,0,4892.26,-1128.61,-1738.22,-14955.5,-29.3324,-67.3823,1543.89,-1286.28,-1923.24,7500
0,0,5967.1,5692.25,2052.92,-14890,-79.4747,117.005,2143.33,5425.46,2407.08,7500
0,0,1864.37,-5090.87,5555.69,-14987.6,0,0,0,-5131.11,5298.88,544.902
0,0,5221.91,-4844.46,-4707.33,-14897.8,-44.4182,-74.5323,1912.56,-4906.46,-4786.05,7500
0,0,1429.46,887.006,2778.02,-14997.5,-0,0,0,804.418,2754.58,-878.217
0,0,5503.19,-5026.06,5563.57,-14970.7,-78.0937,-30.9343,2434.65,-5180.12,5523.28,7500
0,0,5513.78,-4927.91,-4278.99,-14849.1,216.305,-139.12,2106.95,-4371.04,-4730.3,7500
0,0,1044.47,5505.86,691.459,-14986.2,0,0,0,5486.98,950.949,-1893.12
0,0,1248.5,4306,2498.92,-14935.4,0,-0,0,4072.93,2617.79,-1251.51
0,0,1798.57,138.892,-5557.69,-14919.4,-0,0,0,-171.979,-5484.09,609.691
0,0,3212.44,5254.85,4286.52,-14945.4,0,0,0,5797.81,4621.81,4137.37
0,0,1008.73,2758.76,5187.13,-14965.8,0,0,0,2775.78,5266.02,-2135.75
0,0,5810.41,-4261.75,-1220.12,-14838.4,101.635,-20.9961,2433.84,-3981.72,-1303,7500
0,0,5773.67,2354.33,1619.94,-14957.9,60.939,-48.6439,2352.24,2532.9,1414.66,7500
0,0,1510.63,-2347.1,-1805.2,-14992.4,0,-0,0,-2302.46,-1626.74,-467.291
0,0,3677.97,-3770.72,5072.72,-14903.9,-29.1289,-39.3593,461.508,-4020.66,4562.93,7500
0,0,4989.83,262.032,2802.15,-14992,-124.699,17.9611,1655.46,-134.004,2995.15,7500
0,0,1036.96,-2929.49,3061.33,-14884.3,-0,-0,0,-3230.66,2963.32,-2057.59
0,0,2234.88,314.635,-4661.09,-14935.5,0,-0,0,372.506,-4510.29,2030.35
0,0,5388.96,1483.75,5054.44,-14864.7,32.1487,-40.9986,1613.81,1555.29,5047.06,7500
0,0,3786.95,-4980.74,-5642.73,-14988.3,26.8689,-0.52785,326.841,-5026.29,-5803.81,7500
0,0,4847.96,-4474.23,4137.34,-14990.2,-56.0774,-155.846,1265.96,-4512.93,3609.65,7500
0,0,4709.64,-107.795,1606.99,-14988.1,-37.6727,-23.0959,1372.98,-230.305,1422.72,7500
0,0,5067.41,4639.87,-1651.24,-14948.3,-54.9483,-98.0667,1795.02,4420.32,-1833.11,7500
0,0,2472.38,392.292,4310.35,-14977.7,0,-0,0,31.0407,4386.69,2443.76
0,0,1209.83,-1380.55,2424.91,-14902.4,0,0,0,-1421.16,2817.59,-1407.16
0,0,2197.54,-4179.12,-2012.81,-14842.6,26.3031,-9.94826,80.1457,-3995.43,-2251.55,1758.9
0,0,1341.84,-638.288,1754.2,-14916.2,0,0,0,-711.586,2041.18,-1010.81
0,0,1564.84,-3975.09,5050.79,-14830.5,-0,-0,0,-4159.95,5383.29,-213.362
0,0,5275.99,5629.29,-4947.84,-14887.9,-43.4751,-162.087,2066.1,5502.77,-5476.19,7500
0,0,4391.78,4213.97,3653.96,-14973.6,-41.9165,8.30297,796.832,3912.27,3805.95,7500
0,0,1759.83,-3668.7,1081.67,-14997.9,-0,0,0,-3753.33,1295.65,433.907
0,0,5739.54,5482.91,3294.26,-14897.9,106.535,-21.1247,2044.11,5674.08,3268.91,7500
0,0,4781.34,2465.71,665.402,-14953.1,-41.5633,42.6246,1531.74,2277.53,803.33,7500
0,0,1535.69,1281.2,-305.186,-14909.3,0,-0,0,1447.46,3.35277,-313.88
0,0,5632.63,-5666.2,-442.68,-14955.6,-167.163,-41.4937,2291.97,-6114.05,-664.644,7500
0,0,5994.72,-5047.32,-691.274,-14955.5,132.696,0.282032,2680.91,-4978.41,-703.381,7500
0,0,4847.04,2883.34,-1810.94,-14710.1,-80.0052,-70.0534,1209.39,2320.27,-1931.25,7500
0,0,4382.4,3347.29,-409.669,-14907.3,-82.4611,-45.5729,1159.41,2990.94,-554.624,7500
0,0,4785.36,-3224.86,1676.11,-14758.9,3.30054,-45.694,1468.64,-3366.69,1435.12,7500
0,0,4616.9,-3638.86,-3851.25,-14821.6,48.0918,-76.055,1146.93,-3572.06,-4305.68,7500
0,0,5442.02,-804.747,-3870.15,-14998.1,54.9357,58.5306,2116.28,-783.836,-3728.22,7500
0,0,2345.94,4437.18,-559.919,-14766.6,0,-0,0,4640.53,-702.556,2101.14
0,0,1998.7,4530.41,858.226,-14370.1,0,0,0,4628.2,971.416,1052.43
0,0,5714.11,-5035.17,-2436.07,-14862.7,20.5564,-69.7488,2437.22,-4964.36,-2538.2,7500
0,0,4787.31,3957.07,-4737.05,-14952.3,54.6761,18.2409,1655.94,4119,-4645.12,7500
0,0,4443.3,2363.68,-2407.77,-14768.7,16.2818,-64.7436,1082.58,2487.11,-2839.02,7500
0,0,3033.76,-3225.38,752.872,-14970.8,0,0,0,-2543.66,958.63,4137.5
0,0,5662.26,-1125.99,-1108.39,-14889.6,-89.0156,46.4323,2489.42,-1423.05,-1045.55,7500
0,0,4584.07,-3352.94,3030.32,-14891.9,16.0496,-38.6012,1133.46,-3204.72,2956.52,7500
0,0,4716.24,-1611.8,369.786,-14867.9,-63.834,-99.082,1463.6,-1922.63,54.1494,7500
0,0,1860.02,1567.23,2939.78,-14790.1,-0,0,0,1303.98,2936.37,552.352
0,0,5116.19,4647.42,-2160.05,-14968.2,27.8239,29.2484,1468.62,4674.88,-2119.81,7500
0,0,3881.38,-4955.42,3229.79,-14967.6,-9.00049,37.4341,483.032,-4947.52,3822.24,7500
0,0,5249.88,-3728.9,958.077,-14935.9,55.7524,-80.4754,1568.12,-3442.24,636.819,7500
0,0,4996.35,3090.96,5626.82,-14828.5,51.2181,110.747,1237.17,3313.92,6107.04,7500
0,0,1551.07,1718.39,-3099.9,-14977.3,-0,0,0,1647.29,-2904.81,-136.552
0,0,4550.37,-2878.62,-4709.84,-14856.6,12.4864,19.6696,1435.67,-2836.57,-4768.5,7500
0,0,1868.6,-399.304,3884.04,-14987.2,-0,0,0,-600.551,3802.97,796.806
0,0,1449.01,4377.27,-1914.52,-14991.9,0,0,0,4436.36,-1694.82,-613.572
0,0,1473.6,-2850.12,5275.07,-14766,0,0,0,-2634.15,5563.06,-429.987
0,0,1267.79,85.6744,3027.82,-14787.8,-0,-0,0,8.27987,3248.03,-1105.18
0,0,2520.84,-18.8962,-2057.65,-14905.7,0,0,0,184.501,-1615.32,2485.07
0,0,1796.53,-932.865,-5072.99,-14928.8,-0,-0,0,-1084.87,-5135.97,392.707
0,0,1398.85,-3361.17,-84.4068,-14892,0,0,0,-3595.96,-100.141,-922.789
0,0,2050.53,-4390.05,2610.78,-14846.2,0,0,0,-3936.14,2279.7,1432.26
0,0,3114.62,1686.65,3333.33,-14969.7,-0,-0,0,1770.92,3118.93,4843.06
0,0,5570.13,2749.22,-3437.49,-14774.6,1.34078,-34.0266,2339.26,2766.34,-3579.06,7500
0,0,3431.08,-4832.45,-5465.97,-14963.7,-5.49441,11.9215,131.426,-4692.56,-5313.61,7500
0,0,1713.81,-1149.74,-1396.17,-14847,0,0,0,-1405.48,-1254.61,104.345
0,0,1018.69,5535.86,5258.6,-14992.7,0,0,0,5407.78,5229.35,-2015.37
0,0,2716.16,3697.15,3930.39,-14972.4,-0,0,-0,3824.24,3990.03,3089.54
0,0,2654.72,1279.33,-4630.61,-14654.6,0,0,-0,1265.91,-4562.64,3094.22
0,0,2250.37,-1986.51,5636.6,-14975.6,-0,-0,0,-2014.51,6009.6,1826.46
0,0,3377.07,5526.23,-3510.23,-14990.4,15.0433,25.9019,193.041,5916.6,-3064.64,7500
0,0,4743,4010.32,2670.05,-14939.8,-7.58034,11.6271,1471.57,3914.93,2724.91,7500
0,0,5130.24,-1209.15,1054.25,-14944.6,3.9328,163.36,1615.24,-1192.02,1626.35,7500
0,0,4932.87,705.926,-3358.41,-14871.3,-81.9587,85.3344,1365.14,366.203,-3109.81,7500
0,0,2848.46,2908.5,2321.28,-14889.9,-0,-0,0,3063.85,2157.58,4483.21
0,0,5824.54,-4779.48,5459.44,-14965.4,46.1719,-15.952,2487.89,-4647.23,5311.94,7500
0,0,2872.96,-2133.07,3948.98,-14750.3,-0,-0,0,-2098.08,3948.81,4160.88
0,0,3558.58,-3250.61,-2497.61,-14850.7,50.1599,-23.8809,337.394,-2484.12,-2873.71,7500
0,0,2826.37,-3657.98,5173.79,-14917.6,-0,0,0,-3553.13,4840.57,3480.3
0,0,4509.42,2746.34,-3841.11,-14984.7,-29.823,-3.94677,986.705,2533.75,-3742.35,7500
0,0,1064.96,5700.69,2236.12,-14978.5,0,-0,0,5552.83,2086.32,-2065.72
0,0,5322.69,3038.34,-826.639,-14978.3,-55.4643,77.215,1643.21,2736.31,-489.154,7500
0,0,2214.07,-970.793,2299.8,-14604.2,-0,0,0,-1063.52,2138.53,1262.95
0,0,4918.8,-1587.41,-2306.53,-14864.6,-154.787,-51.871,1617.24,-2146.18,-2412.54,7500
0,0,4884.69,-5246.72,-548.479,-14676,6.40618,-2.53066,1547.91,-5158.7,-539.445,7500
0,0,1479.3,-347.057,2026.55,-14947.7,0,-0,0,-459.823,1813.3,-559.481
0,0,2831.61,-3557.65,-2001.36,-14829.4,0,-0,0,-3774.54,-1926.48,3536.86
0,0,4754.88,5522.22,-2307.69,-14869.9,-36.7656,-20.1714,1395.89,5259.92,-2424.6,7500
0,0,3853.75,3528.57,-5683.41,-14883.6,10.0732,-76.0178,431.231,3787.23,-6462.38,7500
0,0,2495.79,-1368.8,-5298.42,-14938,-0,-0,0,-2003.21,-5135.36,2792.7
0,0,2328.25,-2765.88,1516.82,-14996.5,-0,0,0,-2785.22,1445.3,1617.21
0,0,2280.44,4810.86,-566.029,-14978.2,0,0,0,5036.67,-431.735,1975.42
0,0,4035.71,-2858.96,988.853,-14965.5,-78.8134,30.7495,621.136,-3469.53,1108.86,7500
0,0,3577.38,3233.8,-496.34,-14990,37.0685,-1.30074,419.785,3271.6,-463.11,7500
0,0,5540.63,-2816.33,-3763.83,-14866.3,33.5056,-150.869,1832.38,-2768.45,-4355.56,7500
0,0,1702.55,5635.38,-1733.69,-14829.9,0,0,0,5457.4,-1579.39,183.715
0,0,5814.81,-1666.67,3266.12,-14979.5,-91.8183,-1.7997,2571.49,-1827.78,3117.81,7500
0,0,1862.25,2037.87,2050.98,-14682.3,-0,-0,0,1727.21,2279.06,520.219
0,0,1650.54,2411.99,414.839,-14915.3,0,0,0,2146.51,145.021,13.1188
0,0,3674.53,-280.582,1369.58,-14989.3,10.1351,-70.4632,437.286,92.4405,591.181,7500
0,0,2551.57,2770.19,-4616.75,-14978.2,-0,-0,0,3036.68,-4664.29,2924.39
0,0,5495.75,-4161,944.013,-14989.1,-88.6893,-64.3099,2132.86,-4245.58,598.826,7500
0,0,2165.6,-2602.48,-5312.58,-14961.1,0,-0,0,-2387.92,-5287.85,1753.5
0,0,1203.85,1818.13,-1938.9,-14977.4,0,-0,0,1795.78,-2025.92,-1368.61
0,0,3440.35,1726.19,5379.06,-14982,0,0,0,1871.15,5466.46,4885.25
0,0,2845.89,-3969.03,4217.95,-14924,-0,-0,0,-4099.71,4044.65,3529.84
0,0,5952.67,5124.15,-3267.68,-14984.4,21.8934,-103.855,2514.59,5198.5,-3395,7500
0,0,1716.84,1743.96,1551.17,-14944.9,0,-0,0,1844.48,1373.96,-368.035
0,0,3242.98,1419.89,-3811.12,-14990,-28.4752,-24.0919,138.766,719.259,-4379.68,7500
0,0,2482.52,-3484.73,-4413.84,-14961.8,0,0,0,-3745.89,-4346.7,2710.33
0,0,2991.58,-4813.37,3742.21,-14900.3,0,-0,0,-4708.35,3557.82,4318.58
0,0,2716.86,142.593,4516.83,-14974.9,0,-0,0,447.916,4279.43,2598.94
0,0,3614.93,-1317.74,-3095.52,-14977.8,-21.8666,25.8323,398.478,-1473.68,-2876.88,7500
0,0,5691.63,-4012.8,-5679.67,-14677.6,-64.1066,-50.9639,2287.65,-4275.29,-5710.4,7500
0,0,3071.51,-4543.78,-713.514,-14953.3,-0,-0,0,-4726.99,-1157.45,3478.41
0,0,2200.95,-609.536,5400.05,-14381.3,0,-0,0,-477.869,5204.83,1643.11
0,0,2204.78,-5189.61,-743.846,-14993.8,0,-0,0,-4819.1,-547.036,1581.78
0,0,5677.96,-2097.06,-2308.87,-14912.3,-39.8655,-39.4518,2469.4,-2293.71,-2492.55,7500
0,0,1624.65,-22.1679,37.2333,-14873.3,0,0,0,-227.356,478.67,-15.5077
0,0,3499.07,3209.66,3469.79,-14907.8,40.4534,-10.5258,242.899,3927.22,3468.05,7500
0,0,1432.09,796.718,5408.18,-14958.4,0,0,0,771.045,5441.49,-673.129
0,0,1488.31,-5485.64,-3364.49,-14938.5,0,-0,0,-5587.47,-3213.5,-593.538
0,0,5035.33,-2976.24,4816.48,-14931.4,-10.3299,13.7194,1520.44,-3133.9,4819.35,7500
0,0,2218.38,2987.6,0.78062,-14947.7,-0,-0,0,3155.91,-129.59,979.546
0,0,5426.26,4964.75,1212.72,-14929.7,-51.5219,101.564,1836.69,4688.76,1545.73,7500
0,0,4689.29,1109.43,-3169.54,-14992.8,-23.8524,22.4397,1247.88,969.453,-2968.41,7500
0,0,1048.34,4404.29,5568.42,-14995.6,-0,0,0,4367.77,5464.98,-2172.1
0,0,4333.73,-3931.43,-1256.89,-14919.5,-98.8702,33.288,940.093,-4346.81,-944.499,7500
0,0,3759.22,5732.2,1947.29,-14858.5,-63.7307,41.9055,527.449,4814.47,2044.39,7500
0,0,4044.61,-2700.75,-881.676,-14768.4,-2.58589,54.774,718.186,-2734.11,-451.914,7500
0,0,2552.91,-4609.27,-5260.12,-14887.5,-0,-0,0,-4683.25,-5632.85,2951.15
0,0,5345.47,-2821.29,4786.31,-14861.6,-105.359,-39.1696,1754.01,-3314.35,4741.05,7500
0,0,3490.35,-4040.66,-1715.79,-14972.2,-0,-0,0,-3958.59,-2051.49,4052.09
0,0,1935.39,4413.41,2175.07,-14925.6,-0,0,0,4411,2500.18,731.235
0,0,5655.07,-2076.89,-792.968,-14984.3,-15.4708,4.81667,2493.21,-2081.12,-709.679,7500
0,0,5661.23,-1522.11,3832.21,-14903,-12.952,-16.3502,1863.99,-1358.16,3785.32,7500
0,0,4267.67,3834.65,-1299.82,-14778.8,-79.4301,38.1037,1130.3,3128.35,-868.529,7500
0,0,3209.77,-2128.03,3353.33,-14990,0,0,0,-2319.07,3349.45,4886.63
0,0,3325.49,-2390.42,1510.65,-14856.4,0,-0,0,-2420.29,1082.31,4992.96
0,0,4801.98,4456.57,-2370.24,-14876,-42.5036,66.0449,1580.91,4381.86,-2075.49,7500
0,0,1991.08,3280.28,851.212,-14822.7,0,0,0,3373.3,1335.8,1215.22
0,0,5942.12,1046.96,-2899.23,-14845.4,177.539,-0.326564,2652.71,1593.5,-2871.85,7500
0,0,3523.13,2486.9,-921.616,-14941.8,-22.1566,-9.67866,248.79,1908.26,-982.662,7500
0,0,5090.56,-3180.25,2084.67,-14980.6,-36.8043,56.8473,1962.54,-3207.62,2161.24,7500
0,0,1940.55,479.203,-2225.31,-14987.4,0,-0,0,489.906,-2075.54,1119.5
0,0,1692,-5204.06,2120.6,-14903.2,-0,0,0,-5212.61,2193.94,109.046
0,0,4961.6,-5349.74,-2746.67,-14986.1,-82.8267,2.54654,1669.09,-5690.46,-2717.55,7500
0,0,5481.32,-708.345,3558.21,-14976,-81.6472,-17.9867,2282.82,-929.757,3637.8,7500
0,0,5353.87,5430.61,4471.42,-14999.1,-38.7676,13.1015,2070.94,5392.07,4418.71,7500
0,0,4987.99,-5412.04,4587.48,-14793.7,-133.152,-78.2534,776.908,-6499.83,4449.42,7500
0,0,5040.34,384.812,-2971.55,-14966.1,13.3627,-9.24385,1719.07,421.086,-3068.26,7500
0,0,3589.58,2166.54,3589.04,-14942.7,49.3762,33.9182,353.522,2809.11,3926.09,7500
0,0,2894.92,-1803.82,3310.58,-14988.6,-0,-0,0,-1383.02,3139.39,3875.9
0,0,2451.77,1517.55,-2236.47,-14667.6,0,0,0,1662.15,-1813.46,2362.98
0,0,1159.59,-3562.91,1117.94,-14989.4,-0,-0,0,-3503.27,1090.36,-1553.58
0,0,3088.94,-3253.72,2746.25,-14983.2,-0,-0,0,-3401.91,2733.04,4492.7
0,0,4584.42,-1686.47,16.6392,-14997.7,-6.35438,65.556,1343.25,-1827.68,330.11,7500
0,0,2103.12,-663.541,-2598.42,-14919.2,-0,-0,0,-1029.22,-3079.85,1387.21
0,0,1119.19,-510.972,2888.28,-14987.3,0,-0,0,-712.363,3015.44,-1577.22
